user_id,timestamp,text,emotion,age,year,month,day,day_of_week,hour,gender_masculino,gender_no binario,region_Este,region_Norte,region_Oeste,region_Sur,text_clean,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99
0ce7d132-f02e-414b-b4bd-1957271ffffa,2025-01-24 15:00:32,"This is typical because it is usual, common and moderate. Pretty normal.",neutral,0.46811955046396403,0.7659907897525441,-1.6070640177029305,0.8832966126290267,0.5651630967067829,0.5052443672699892,1.0,0.0,0.0,0.0,0.0,0.0,this is typical because it is usual common and moderate pretty normal,0.0,0.0,0.0,0.0,0.0,0.12616529197975382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871708881963766,0.0,0.0,0.0,0.0,0.3819122872516239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21188654240527158,0.1585413427121602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3993225621678406,0.34080072431146263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079484399396435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217177073184955,0.0,0.3635454882505529,0.0,0.0,0.0,0.0,0.37967752640542357,0.0,0.0,0.0,0.0
266dff34-32b5-49e5-a7f4-842e4e7a7fef,2025-11-11 23:30:39,This is wonderful! 😊,feliz,1.1387779322174945,0.7659907897525441,1.2901128665641157,-0.6196950057187935,-0.9299773707714789,1.6812568601882072,1.0,0.0,0.0,1.0,0.0,0.0,this is wonderful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24883229834048362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285882213348553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253938877005428,0.0
93a2c7d5-061e-4ae2-8de3-735d2ef28ef3,2024-07-06 06:59:41,This is wonderful! I love it!,feliz,-0.6719996985170377,-1.0753332240759526,0.13124211285729728,-1.1977687050833397,1.0635432525328703,-0.8177696872630058,0.0,1.0,0.0,0.0,0.0,1.0,this is wonderful i love it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891713573518251,0.2830900033271208,0.0,0.0,0.0,0.0,0.5847227955692511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733804937126683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035180681482823,0.0
dd83fb6d-6a64-417c-aae6-090c853c991a,2024-07-02 02:03:15,"This is devastating because it is terrible, depressed and painful. I feel terrible",triste,0.06572452141184577,-1.0753332240759526,0.13124211285729728,-1.6602276645749767,-0.9299773707714789,-1.4057759337221147,1.0,0.0,1.0,0.0,0.0,0.0,this is devastating because it is terrible depressed and painful i feel terrible,0.0,0.0,0.0,0.0,0.0,0.11693264575665115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17347391522651767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38093886471782995,0.34789806151362523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714303860272901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19638090329671037,0.1469394504165204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40801318840581213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140472162166115,0.0,0.11281053076363792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405943ff-3958-41bb-beb2-a16b07110ca4,2025-12-01 02:54:58,Wow this is! What a shock!,sorprendido,-1.7450531093226864,0.7659907897525441,1.5798305549908205,-1.775842404447886,-1.4283575265975663,-1.4057759337221147,0.0,0.0,1.0,0.0,0.0,0.0,wow this is what a shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18814384160321987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815467762742239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21615754154161276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375262901281852,0.0,0.5392092789701938
e630ba85-a98c-47c5-be3a-02262eed10cf,2024-12-03 13:55:42,What a shock. Everything feels unbelievable and shocked. I think this is incredible and fascinating! I cannot believe it!,sorprendido,-1.6109214329719803,-1.0753332240759526,1.5798305549908205,-1.5446129247020675,-0.9299773707714789,0.2112412440404348,0.0,0.0,0.0,1.0,0.0,0.0,what a shock everything feels unbelievable and shocked i think this is incredible and fascinating i cannot believe it,0.0,0.0,0.0,0.0,0.0,0.23564430751376306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30240851092639814,0.30240851092639814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17779450046856363,0.0,0.0,0.0,0.35054452612561243,0.0,0.17779450046856363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26103269684366553,0.0,0.0,0.09893738755938565,0.14805722052981243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058123949094997,0.36324613175244275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17779450046856363,0.1136686817870341,0.0,0.0,0.0,0.3545699708074305,0.0,0.0,0.0,0.0,0.2826637663853298,0.0,0.0
80306d74-1dd8-43b0-b4d7-613095663302,2025-12-16 04:34:54,"I am heartbroken because it is heartbroken, depressed and upset. Very disappointing",triste,1.4741071230942597,0.7659907897525441,1.5798305549908205,-0.04162130635424726,-0.9299773707714789,-1.1117728104925604,1.0,0.0,1.0,0.0,0.0,0.0,i am heartbroken because it is heartbroken depressed and upset very disappointing,0.0,0.0,0.17851389119179809,0.0,0.0,0.10874885926266509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1613329645509968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542780266264723,0.0,0.0,0.3516333754337073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6623328153590524,0.0,0.0,0.0,0.0,0.09131837852593126,0.13665557218926278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30294326078201084,0.0,0.3516333754337073,0.0,0.0,0.0
7d32b7ff-ca5c-4758-97bb-fc07b6110e82,2024-10-08 13:43:37,I am outraged! I hate this!,enojado,-1.4767897566212742,-1.0753332240759526,1.0003951781374112,-0.9665392253375212,-0.9299773707714789,0.2112412440404348,0.0,0.0,0.0,0.0,0.0,1.0,i am outraged i hate this,0.0,0.0,0.3877949930018015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593471069563892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674300554606937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22791282118643139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5189452-2d73-4d9a-a49e-1ffd39fa7a9c,2024-04-05 09:07:38,"I feel amazing because it is thrilled, pleased and joy! I love it!",feliz,-0.06840715493886032,-1.0753332240759526,-0.7379109524228166,-1.313383444956249,0.5651630967067829,-0.37676500241867417,0.0,1.0,0.0,0.0,0.0,0.0,i feel amazing because it is thrilled pleased and joy i love it,0.0,0.0,0.0,0.0,0.34803374933087244,0.1293840787376904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19194607768743255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30033332616660685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10864614449756901,0.3251722442324477,0.43527786782267996,0.0,0.0,0.0,0.3358218613417717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40673954395667095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3871274873052323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86df76e0-ad5f-471f-9599-46e450ad0b12,2024-05-01 21:12:27,This is devastating. Everything feels devastating and crying. I think this is upset and depressed. :(,triste,-0.0013413167635072706,-1.0753332240759526,-0.448193263996112,-1.775842404447886,-0.43159721494539166,1.3872537369586526,1.0,0.0,0.0,1.0,0.0,0.0,this is devastating everything feels devastating and crying i think this is upset and depressed,0.0,0.0,0.0,0.0,0.0,0.22138957546576682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579254266880816,0.0,0.0,0.3606174006949403,0.658678366896387,0.0,0.0,0.0,0.0,0.0,0.167039252482619,0.0,0.0,0.0,0.0,0.0,0.167039252482619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18590481951858837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167039252482619,0.21358513999422649,0.0,0.0,0.0,0.0,0.0,0.30836406169903596,0.0,0.0,0.0,0.0,0.0
